0,0.000928
100000000,0.115152
200000000,0.116016
300000000,0.20736
400000000,0.20952
500000000,0.412992
600000000,0.307202
700000000,0.827279
800000000,0.46195
900000000,0.999999
1000000000,1.0
1100000000,0.825826
1200000000,1.0
1300000000,0.944932
1400000000,0.957651
1500000000,1.0
1600000000,0.859991
1700000000,0.999999
1800000000,1.0
1900000000,0.741347
2000000000,0.999999
2100000000,0.864914
2200000000,0.999999
2300000000,1.0
2400000000,0.751777
2500000000,1.0
2600000000,0.413135
2700000000,0.395664
2800000000,0.030432
2900000000,0.024192
3000000000,0.047136
3100000000,0.048384
3200000000,0.103248
3300000000,0.10824
3400000000,0.208992
3500000000,0.321174
3600000000,0.415488
3700000000,0.579124
3800000000,0.832223
3900000000,0.842019
4000000000,1.0
4100000000,0.651008
4200000000,0.999999
4300000000,1.0
4400000000,0.546228
4500000000,0.999999
4600000000,0.978645
4700000000,0.895469
4800000000,1.0
4900000000,0.841561
5000000000,0.999999
5100000000,1.0
5200000000,0.587401
5300000000,0.999999
5400000000,0.993243
5500000000,0.999998
5600000000,1.0
5700000000,0.807908
5800000000,1.0
5900000000,0.897451
6000000000,0.999998
6100000000,1.0
6200000000,0.832356
6300000000,1.0
6400000000,0.998701
6500000000,0.999998
6600000000,1.0
6700000000,0.665804
6800000000,1.0
6900000000,1.0
7000000000,0.977486
7100000000,1.0
7200000000,1.0
7300000000,0.999998
7400000000,1.0
7500000000,0.679437
7600000000,0.999999
7700000000,1.0
7800000000,0.897421
7900000000,1.0
8000000000,1.0
8100000000,0.999998
8200000000,1.0
8300000000,0.986501
8400000000,0.999998
8500000000,1.0
8600000000,0.741452
8700000000,0.999999
8800000000,1.0
8900000000,0.814
9000000000,1.0
9100000000,1.0
9200000000,0.980042
9300000000,1.0
9400000000,1.0
9500000000,0.999998
9600000000,1.0
9700000000,0.914171
9800000000,0.999998
9900000000,1.0
10000000000,0.76125
10100000000,0.999999
10200000000,1.0
10300000000,0.796224
10400000000,1.0
10500000000,1.0
10600000000,0.999997
10700000000,1.0
10800000000,1.0
10900000000,0.999997
11000000000,1.0
11100000000,0.94476
11200000000,0.999997
11300000000,1.0
11400000000,0.710849
11500000000,0.999998
11600000000,1.0
11700000000,0.801014
11800000000,1.0
11900000000,1.0
12000000000,0.932976
12100000000,1.0
12200000000,1.0
12300000000,0.999997
12400000000,1.0
12500000000,0.340894
12600000000,0.999997
12700000000,1.0
12800000000,0.999997
12900000000,0.837189
13000000000,0.622252
13100000000,0.999998
13200000000,0.810569
13300000000,1.0
13400000000,0.320449
13500000000,0.999997
13600000000,0.879755
13700000000,0.999997
13800000000,0.804147
13900000000,0.785354
14000000000,0.999999
14100000000,0.80474
14200000000,1.0
14300000000,0.440966
14400000000,0.999997
14500000000,1.0
14600000000,0.999997
14700000000,1.0
14800000000,0.386085
14900000000,0.999996
15000000000,0.929916
15100000000,0.999996
15200000000,0.999432
15300000000,0.536715
15400000000,0.999997
15500000000,0.803077
15600000000,0.999996
15700000000,0.89463
15800000000,0.630515
15900000000,0.999998
16000000000,0.720731
16100000000,0.999996
16200000000,0.823283
16300000000,0.702332
16400000000,0.999998
16500000000,0.648897
16600000000,0.999997
16700000000,0.76288
16800000000,0.751731
16900000000,0.999999
17000000000,0.625254
17100000000,0.999997
17200000000,0.713422
17300000000,0.801225
17400000000,0.999999
17500000000,0.674355
17600000000,0.999998
17700000000,0.663871
17800000000,0.850811
17900000000,0.999999
18000000000,0.72398
18100000000,0.999998
18200000000,0.614229
18300000000,0.900054
18400000000,0.999999
18500000000,0.773694
18600000000,0.999998
18700000000,0.57597
18800000000,0.938778
18900000000,0.999999
19000000000,0.800552
19100000000,0.999999
19200000000,0.583511
19300000000,0.965685
19400000000,0.999999
19500000000,0.794376
19600000000,0.999998
19700000000,0.624085
19800000000,0.925574
19900000000,0.999999
20000000000,0.720317
20100000000,0.999997
20200000000,0.365438
20300000000,0.851643
20400000000,0.999999
20500000000,0.999995
20600000000,0.956171
20700000000,0.620723
20800000000,0.999996
20900000000,0.730594
21000000000,0.999997
21100000000,0.446474
21200000000,0.999995
21300000000,0.999999
21400000000,0.999995
21500000000,0.999999
21600000000,0.482607
21700000000,0.999995
21800000000,0.810212
21900000000,0.999995
22000000000,0.926064
22100000000,0.690503
22200000000,0.999997
22300000000,0.681739
22400000000,0.999995
22500000000,0.888471
22600000000,0.740887
22700000000,0.999998
22800000000,0.677225
22900000000,0.999995
23000000000,0.940853
23100000000,0.700864
23200000000,0.999997
23300000000,0.751215
23400000000,0.999995
23500000000,0.999998
23600000000,0.593809
23700000000,0.999995
23800000000,0.892237
23900000000,0.999995
24000000000,0.999998
24100000000,0.419288
24200000000,0.999995
24300000000,0.999998
24400000000,0.999995
24500000000,0.999998
24600000000,0.463136
24700000000,0.999995
24800000000,0.999998
24900000000,0.840686
25000000000,0.999998
25100000000,0.637538
25200000000,0.999994
25300000000,0.999998
25400000000,0.665902
25500000000,0.999996
25600000000,0.812305
25700000000,0.876691
25800000000,0.999998
25900000000,0.608849
26000000000,0.999994
26100000000,0.986576
26200000000,0.702437
26300000000,0.999996
26400000000,0.783086
26500000000,0.999994
26600000000,0.999998
26700000000,0.527812
26800000000,0.999994
26900000000,0.991677
27000000000,0.999994
27100000000,0.999998
27200000000,0.410438
27300000000,0.999994
27400000000,0.999997
27500000000,0.860054
27600000000,0.999997
27700000000,0.686047
27800000000,0.980494
27900000000,0.999997
28000000000,0.562765
28100000000,0.999994
28200000000,0.548607
28300000000,0.689339
28400000000,0.999996
28500000000,0.943545
28600000000,0.999997
28700000000,0.291459
28800000000,0.999994
28900000000,0.933577
29000000000,0.999994
29100000000,0.892914
29200000000,0.624273
29300000000,0.999995
29400000000,0.692522
29500000000,0.999994
29600000000,0.765264
29700000000,0.776171
29800000000,0.999996
29900000000,0.65693
30000000000,0.999995
30100000000,0.782816
30200000000,0.787908
30300000000,0.999996
30400000000,0.923503
30500000000,0.999997
30600000000,0.170305
30700000000,0.999993
30800000000,0.859209
30900000000,0.999993
31000000000,0.635652
31100000000,0.908075
31200000000,0.999997
31300000000,0.999993
31400000000,0.999997
31500000000,0.563375
31600000000,0.999994
31700000000,0.672905
31800000000,0.999995
31900000000,0.492314
32000000000,0.999993
32100000000,0.999997
32200000000,0.999993
32300000000,0.999997
32400000000,0.551797
32500000000,0.999993
32600000000,0.683286
32700000000,0.999994
32800000000,0.663144
32900000000,0.929511
33000000000,0.999996
33100000000,0.915052
33200000000,0.999996
33300000000,0.342327
33400000000,0.999993
33500000000,0.953374
33600000000,0.999993
33700000000,0.979524
33800000000,0.64755
33900000000,0.999994
34000000000,0.611037
34100000000,0.999994
34200000000,0.635271
34300000000,0.991801
34400000000,0.999996
