0,1668,1593,1000000000000,0,200000000000,200000000000,143783580,NO_ONGOING,
1,1593,1668,1000000000000,0,200000000000,200000000000,148236840,NO_ONGOING,
2,1643,1680,1000000000000,0,200000000000,200000000000,122343900,NO_ONGOING,
3,1680,1643,1000000000000,0,200000000000,200000000000,152160180,NO_ONGOING,
4,1642,1595,1000000000000,0,200000000000,200000000000,109485060,NO_ONGOING,
5,1595,1642,1000000000000,0,200000000000,200000000000,114545520,NO_ONGOING,
6,1633,1679,1000000000000,0,200000000000,200000000000,80096580,NO_ONGOING,
7,1679,1633,1000000000000,0,200000000000,200000000000,91861080,NO_ONGOING,
8,1594,1641,1000000000000,0,200000000000,200000000000,90523860,NO_ONGOING,
9,1641,1594,1000000000000,0,200000000000,200000000000,101867460,NO_ONGOING,
10,1585,1681,1000000000000,0,200000000000,200000000000,104361120,NO_ONGOING,
11,1681,1585,1000000000000,0,200000000000,200000000000,94510680,NO_ONGOING,
12,1648,1596,1000000000000,0,200000000000,200000000000,144033360,NO_ONGOING,
13,1596,1648,1000000000000,0,200000000000,200000000000,142711320,NO_ONGOING,
14,1640,1625,1000000000000,0,200000000000,200000000000,30304800,NO_ONGOING,
15,1625,1640,1000000000000,0,200000000000,200000000000,23983020,NO_ONGOING,
16,1606,1645,1000000000000,0,200000000000,200000000000,57377640,NO_ONGOING,
17,1645,1606,1000000000000,0,200000000000,200000000000,58213920,NO_ONGOING,
18,1630,1591,1000000000000,0,200000000000,200000000000,64695780,NO_ONGOING,
19,1591,1630,1000000000000,0,200000000000,200000000000,110445540,NO_ONGOING,
20,1675,1626,1000000000000,0,200000000000,200000000000,62519520,NO_ONGOING,
21,1626,1675,1000000000000,0,200000000000,200000000000,74666280,NO_ONGOING,
22,1665,1615,1000000000000,0,200000000000,200000000000,67734540,NO_ONGOING,
23,1615,1665,1000000000000,0,200000000000,200000000000,56276400,NO_ONGOING,
24,1666,1592,1000000000000,0,200000000000,200000000000,50375520,NO_ONGOING,
25,1592,1666,1000000000000,0,200000000000,200000000000,65701800,NO_ONGOING,
26,1584,1653,1000000000000,0,200000000000,200000000000,121562820,NO_ONGOING,
27,1653,1584,1000000000000,0,200000000000,200000000000,117160620,NO_ONGOING,
28,1669,1609,1000000000000,0,200000000000,200000000000,104307300,NO_ONGOING,
29,1609,1669,1000000000000,0,200000000000,200000000000,151834500,NO_ONGOING,
30,1676,1612,1000000000000,0,200000000000,200000000000,107289480,NO_ONGOING,
31,1612,1676,1000000000000,0,200000000000,200000000000,99390360,NO_ONGOING,
32,1608,1603,1000000000000,0,200000000000,200000000000,149648580,NO_ONGOING,
33,1603,1608,1000000000000,0,200000000000,200000000000,138888720,NO_ONGOING,
34,1602,1649,1000000000000,0,200000000000,200000000000,84821700,NO_ONGOING,
35,1649,1602,1000000000000,0,200000000000,200000000000,60789000,NO_ONGOING,
36,1611,1605,1000000000000,0,200000000000,200000000000,155397660,NO_ONGOING,
37,1605,1611,1000000000000,0,200000000000,200000000000,152211240,NO_ONGOING,
38,1623,1682,1000000000000,0,200000000000,200000000000,135402840,NO_ONGOING,
39,1682,1623,1000000000000,0,200000000000,200000000000,139266840,NO_ONGOING,
40,1621,1671,1000000000000,0,200000000000,200000000000,27742140,NO_ONGOING,
41,1671,1621,1000000000000,0,200000000000,200000000000,33017880,NO_ONGOING,
42,1677,1613,1000000000000,0,200000000000,200000000000,100610280,NO_ONGOING,
43,1613,1677,1000000000000,0,200000000000,200000000000,67319160,NO_ONGOING,
44,1635,1590,1000000000000,0,200000000000,200000000000,90900600,NO_ONGOING,
45,1590,1635,1000000000000,0,200000000000,200000000000,97959300,NO_ONGOING,
46,1654,1637,1000000000000,0,200000000000,200000000000,36848760,NO_ONGOING,
47,1637,1654,1000000000000,0,200000000000,200000000000,47619660,NO_ONGOING,
48,1655,1604,1000000000000,0,200000000000,200000000000,159598380,NO_ONGOING,
49,1604,1655,1000000000000,0,200000000000,200000000000,165176340,NO_ONGOING,
50,1638,1673,1000000000000,0,200000000000,200000000000,142371840,NO_ONGOING,
51,1673,1638,1000000000000,0,200000000000,200000000000,134757000,NO_ONGOING,
52,1616,1628,1000000000000,0,200000000000,200000000000,108770220,NO_ONGOING,
53,1628,1616,1000000000000,0,200000000000,200000000000,109393980,NO_ONGOING,
54,1636,1683,1000000000000,0,200000000000,200000000000,67055580,NO_ONGOING,
55,1683,1636,1000000000000,0,200000000000,200000000000,72124320,NO_ONGOING,
56,1632,1617,1000000000000,0,200000000000,200000000000,114058380,NO_ONGOING,
57,1617,1632,1000000000000,0,200000000000,200000000000,148866120,NO_ONGOING,
58,1629,1656,1000000000000,0,200000000000,200000000000,65711460,NO_ONGOING,
59,1656,1629,1000000000000,0,200000000000,200000000000,64811700,NO_ONGOING,
60,1634,1614,1000000000000,0,200000000000,200000000000,153403560,NO_ONGOING,
61,1614,1634,1000000000000,0,200000000000,200000000000,153863100,NO_ONGOING,
62,1598,1664,1000000000000,0,200000000000,200000000000,183662820,NO_ONGOING,
63,1664,1598,1000000000000,0,200000000000,200000000000,176097660,NO_ONGOING,
64,1674,1607,1000000000000,0,200000000000,200000000000,123987480,NO_ONGOING,
65,1607,1674,1000000000000,0,200000000000,200000000000,112845360,NO_ONGOING,
66,1650,1622,1000000000000,0,200000000000,200000000000,155792340,NO_ONGOING,
67,1622,1650,1000000000000,0,200000000000,200000000000,151406700,NO_ONGOING,
68,1651,1646,1000000000000,0,200000000000,200000000000,90587340,NO_ONGOING,
69,1646,1651,1000000000000,0,200000000000,200000000000,80293920,NO_ONGOING,
70,1618,1639,1000000000000,0,200000000000,200000000000,152563140,NO_ONGOING,
71,1639,1618,1000000000000,0,200000000000,200000000000,159966840,NO_ONGOING,
72,1663,1586,1000000000000,0,200000000000,200000000000,100717920,NO_ONGOING,
73,1586,1663,1000000000000,0,200000000000,200000000000,124297980,NO_ONGOING,
74,1610,1631,1000000000000,0,200000000000,200000000000,194005920,NO_ONGOING,
75,1631,1610,1000000000000,0,200000000000,200000000000,184645380,NO_ONGOING,
76,1661,1587,1000000000000,0,200000000000,200000000000,126243780,NO_ONGOING,
77,1587,1661,1000000000000,0,200000000000,200000000000,148641180,NO_ONGOING,
78,1601,1662,1000000000000,0,200000000000,200000000000,80496780,NO_ONGOING,
79,1662,1601,1000000000000,0,200000000000,200000000000,75114780,NO_ONGOING,
80,1670,1652,1000000000000,0,200000000000,200000000000,118192860,NO_ONGOING,
81,1652,1670,1000000000000,0,200000000000,200000000000,108094020,NO_ONGOING,
82,1619,1644,1000000000000,0,200000000000,200000000000,35837220,NO_ONGOING,
83,1644,1619,1000000000000,0,200000000000,200000000000,40487820,NO_ONGOING,
84,1600,1597,1000000000000,0,200000000000,200000000000,71715840,NO_ONGOING,
85,1597,1600,1000000000000,0,200000000000,200000000000,68619120,NO_ONGOING,
86,1667,1599,1000000000000,0,200000000000,200000000000,46603980,NO_ONGOING,
87,1599,1667,1000000000000,0,200000000000,200000000000,47972940,NO_ONGOING,
88,1657,1647,1000000000000,0,200000000000,200000000000,118063140,NO_ONGOING,
89,1647,1657,1000000000000,0,200000000000,200000000000,117105420,NO_ONGOING,
90,1620,1588,1000000000000,0,200000000000,200000000000,125796660,NO_ONGOING,
91,1588,1620,1000000000000,0,200000000000,200000000000,108549420,NO_ONGOING,
92,1589,1659,1000000000000,0,200000000000,200000000000,151310100,NO_ONGOING,
93,1659,1589,1000000000000,0,200000000000,200000000000,151334940,NO_ONGOING,
