85,115019290,115000000
85,250526550,117500000
85,250569750,119687500
85,251134591,121726562
85,253472189,123760741
85,255809787,125790648
85,382009855,143441817
85,384304253,142261589
85,391225854,142103890
85,395814650,142340903
85,400446646,143173290
85,405078642,144276628
85,409710638,145492049
85,522650992,160680542
85,522694192,158095474
85,527239788,156208539
85,533018983,155307471
85,537650979,154144037
85,543430174,153376032
85,549209369,153454028
85,553841365,153397274
85,557326162,153222614
85,558516561,153194787
85,558559761,152670438
85,656428695,150336633
85,661017491,148919553
85,669047884,148679608
85,675931078,148594657
85,685108670,149770324
85,697430865,151549033
85,706781257,153730403
85,717278848,157014102
85,728837238,160512339
85,735763632,163698296
85,742690026,167361009
85,749616420,170940882
85,749659620,173573271
85,753058017,176376612
85,754248416,178829535
85,755438815,181100843
85,826411554,191963237
85,826454754,189217832
85,826497954,186190603
85,826541154,183541777
85,826584354,180224054
85,826627554,176571047
85,826670754,173374666
85,826713954,169327832
85,832838749,165036853
85,841085142,162407246
85,843422740,159231340
85,852816332,156202422
85,863270723,154927119
85,864504322,152561229
85,873595514,150741075
85,880478708,150023440
85,885067504,149145510
85,891950698,148252321
85,896539494,148095780
85,902275489,148708807
85,904569887,148995206
85,910305882,149995805
85,914894678,151246329
85,919483474,152840537
85,1058769753,171610469
85,1058812953,179159160
85,1058856153,185764265
85,1058899353,191543731
85,1058942553,196600764
85,1058985753,201025668
85,1059028953,205022459
85,1059072153,208519651
85,1059115353,211579694
85,1059158553,214257232
85,1059201753,216600078
85,1059244953,218650068
85,1059288153,220443809
85,1059331353,221263332
85,1059374553,220855415
85,1059417753,220498488
85,1059460953,219936177
85,1059504153,218319154
85,1059547353,216904259
85,1059590553,214291226
85,1059633753,211879822
85,1059676953,209769844
85,1059720153,206798613
85,1063480367,203823786
85,1071510760,202220812
85,1077246755,200943210
85,1091013143,200825308
85,1097896337,201472144
85,1105926730,202413126
85,1113957123,203486485
85,1120840317,205300674
85,1132865862,208138089
85,1140939455,210870827
85,1151221046,214636973
85,1151350646,217432351
85,1154749043,219628307
85,1352625715,246299768
85,1352668915,252262297
85,1352712115,257479509
85,1352755315,262044570
85,1352798515,266038998
85,1352841715,269534123
85,1352884915,272592357
85,1352928115,275268312
85,1352971315,277609773
85,1353014515,279783551
85,1353057715,281560607
85,1353100915,283115531
85,1353144115,284476089
85,1353187315,285666577
85,1353230515,286708254
85,1353360115,287619722
85,1355740913,288667256
85,1360459309,290208849
85,1364030506,292057742
85,1366411304,293925524
85,1371129700,296184833
85,1374657697,298536728
85,1379376093,301219637
85,1388596885,304692182
85,1397947277,308855659
85,1400284875,312873701
85,1400328075,316389488
85,1401561674,319590802
85,1402752073,322516951
85,1402795273,325077332
85,1402838473,327317665
85,1403529673,329402956
85,1403659273,331227586
85,1403788873,332824137
85,1404206846,334346119
85,1408795642,335677854
85,1413483638,337468122
85,1418072434,338659606
85,1422661230,339452155
85,1427250026,340770635
85,1431838822,340674305
85,1436427618,340465016
85,1441016414,340906889
85,1449046807,341293527
85,1458224399,341756836
85,1467401991,343287231
85,1476579583,344876327
85,1488272008,346266786
85,1497449600,348608437
85,1508934390,351032382
85,2090844598,342903334
85,2090950197,335165417
85,2091118195,327894739
85,2091223794,321032896
85,2091329393,314403784
85,2091434992,308103311
85,2091602990,301965397
85,2091770988,295969722
85,2091876587,290223506
85,2092417382,284695567
85,2273150020,302233621
85,2273193220,288454418
85,2273236420,276397615
85,2273279620,265847913
85,2273322820,256616923
85,2273366020,248539807
85,2273409220,241472331
85,2273452420,235288289
85,2273495620,229877252
85,2273538820,225142595
85,2273582020,220999770
85,2273625220,217374798
85,2273711620,214202948
85,2273841220,211427579
85,2278386816,209624131
85,2278516416,207921114
85,2285356410,207305974
85,2285399610,206767727
85,2285442810,206296761
85,2285486010,205884665
85,2287922808,205774081
85,2289113207,205927320
85,2290353206,206186405
85,2291543605,206538104
85,2292783604,206970841
85,2294023603,207599485
85,2295263602,208274549
85,2297700400,209115230
85,2298940399,209975826
85,2301377197,211103847
85,2305010794,212590866
85,2309741990,214267007
85,2314466786,216358631
85,2322165530,219188802
85,2326754326,222165201
85,2333637520,225644550
85,2341382228,229688981
85,2350559820,234352858
85,2356295815,239183750
85,2360884611,243910781
85,2365473407,248671933
85,2370062203,253462941
85,2376945397,258405073
85,2383828591,263479438
85,2390711785,268669508
85,2395300581,273710819
85,2399889377,278621966
85,2404478173,283419220
85,2409066969,288241817
85,2413655765,292836589
85,2418244561,297357015
85,2422833357,301687388
85,2427422153,306101464
85,2439090898,311463781
85,2782645806,297780808
85,2782689006,285308207
85,2782818606,273519681
85,2784009005,262579720
85,2785199404,253132255
85,2786389803,244990723
85,2786433003,237616882
85,2943920867,250664771
85,2944007267,239706674
85,2944050467,230118339
85,2947448864,222103546
85,2948639263,215215602
85,2948682463,209188651
85,2951106461,204165069
85,2951149661,199769435
85,2951192861,195923255
85,2951236061,192557848
85,2954634458,189988117
85,2955824857,187864602
85,2955868057,186006526
85,2955911257,184380710
85,2957144856,183208121
85,2958335255,182307105
85,2958378455,181518716
85,2959612054,180953876
85,2960802453,180584641
85,2960845653,180261560
85,2961799469,179853865
85,2965241066,179872131
85,2967578664,180013114
85,2969916262,180386474
85,3110479340,178713164
85,3110522540,177124018
85,3110608940,175358515
85,3112946538,173938700
85,3115284136,172696362
85,3117621734,171859316
85,3126842526,171751901
85,3129180124,172032913
85,3129223324,171903798
85,3136149718,172665823
85,3138487316,173457595
85,3138530516,174025395
85,3138573716,174522220
85,3140911314,175081942
85,3143248912,175446699
85,3145629710,175765861
85,3145672910,175795128
85,3266407206,173320737
85,3268744804,171405644
85,3271082402,170104938
85,3273420000,168966820
85,3275757598,167845967
85,3278095196,166990221
85,3282727192,165616443
85,3285064790,164414387
85,3286255189,163487588
85,3289739986,162176639
85,3294458382,161654559
85,3297856779,161322739
85,3297899979,161032396
85,3297943179,160778346
85,3302704775,160931052
85,3303895174,160814670
85,3305085573,160712836
85,3433807062,176623731
85,3436144660,175795764
85,3438482258,175071293
85,3440819856,174312381
85,3443157454,173773333
85,3445495052,173301666
85,3450127048,173138957
85,3452464646,172746587
85,3454802244,172278263
85,3457139842,172118480
85,3460624639,171978670
85,3460667839,171231336
85,3461858238,170327419
85,3464195836,169911491
85,3465386235,169672554
85,3465515835,168838484
85,3466749434,168108673
85,3470234231,167720088
85,3597808521,167255077
85,3597851721,166473192
85,3597894921,165539043
85,3597938121,164471662
85,3597981321,163162704
85,3598024521,161892366
85,3599258120,160280820
85,3601595718,158870717
85,3603933316,157636877
85,3606270914,156557267
85,3609755711,155612608
85,3612093309,155161032
85,3614430907,155015903
85,3616768505,155013915
85,3619106103,155012175
85,3624971698,155510653
85,3631811692,156821821
85,3634149290,158219093
85,3763043579,175066706
85,3763086779,173933367
85,3763129979,172941696
85,3763173179,172073984
85,3763216379,171314736
85,3763259579,170650394
85,3764493178,170069094
85,3765683577,169560457
85,3768021175,169240399
85,3770358773,168960349
85,3772696371,168590305
85,3775033969,168266516
85,3777371567,167858201
85,3779709165,167500925
85,3780899564,167063309
85,3782089963,166555395
85,3783280362,165610970
85,3784470761,164034598
85,3788041958,162780273
85,3935248231,163932738
85,3935334631,164941145
85,3937672229,166073501
85,3940009827,167439313
85,3942347425,168884398
