0,21000248,13800
0,45336182,15180
0,47630552,16560
0,49924927,17940
0,52219282,19320
0,54513665,20700
0,69628633,22080
0,71923008,23460
0,74217364,24840
0,76511746,26220
0,78806121,27600
0,81100478,28980
0,83394865,30360
0,93920806,31740
0,96215162,33120
0,98509544,34500
0,100803919,35880
0,103098276,37260
0,105392664,38640
0,107687033,40020
0,109981407,41400
0,112275764,42780
0,114570145,44160
0,116864521,45540
0,119359883,46920
0,121654252,48300
0,123948627,49680
0,126242983,51060
0,128537365,52440
0,130831740,53820
0,133126096,55200
0,135420483,56580
0,137714854,57960
0,140009227,59340
0,142303596,60720
0,144597967,62100
0,146892341,63480
0,149186698,64860
0,151481099,66240
0,153775454,67620
0,156069830,69000
0,158364199,70380
0,160658568,71760
0,162952943,73140
0,165247299,74520
0,167541680,75900
0,169836057,77280
0,172130412,78660
0,174424801,80040
0,176719169,81420
0,179013544,82800
0,181307913,84180
0,183602283,85560
0,185896656,86940
0,188191013,88320
0,190485414,89700
0,192779769,91080
0,195074146,92460
0,197368514,93840
0,199662884,95220
0,201957258,96600
0,204251614,97980
0,206545997,99360
0,208840371,100740
0,211134729,102120
0,213429116,103500
0,215723485,104880
0,218017861,106260
0,220312229,107640
0,222606598,109020
0,224900974,110400
0,227195330,111780
0,229489712,113160
0,231784087,114540
0,234078462,115920
0,236372832,117300
0,238667201,118680
0,240961576,120060
0,243255932,121440
0,245550314,122820
0,247844690,124200
0,250139046,125580
0,252433433,126960
0,254727803,128340
0,257022178,129720
0,259316547,131100
0,261610916,132480
0,263905292,133860
0,266199647,135240
0,268494029,136620
0,270788405,138000
0,273082779,139380
0,275377148,140760
0,277671518,142140
0,279965893,143520
0,282260250,144900
0,284554631,146280
0,286849006,147660
0,289143362,149040
0,291437751,150420
0,293732120,151800
0,296026495,153180
0,298320863,154560
0,300615233,155940
0,302909608,157320
0,305203965,158700
0,307498347,160080
0,309792722,161460
0,312087078,162840
0,314381466,164220
0,316675836,165600
0,318970210,166980
0,321264567,168360
0,323558949,169740
0,325853324,171120
0,328147681,172500
0,330442069,173880
0,332736438,175260
0,335030813,176640
0,337325182,178020
0,339619553,179400
0,341913926,180780
0,344208284,182160
0,346502666,183540
0,348797041,184920
0,351091398,186300
0,353385785,187680
0,355680155,189060
0,357974530,190440
0,360268887,191820
0,362563268,193200
0,364857643,194580
0,367152000,195960
0,369446388,197340
0,371740758,198720
0,374035133,200100
0,376329502,201480
0,378623871,202860
0,380918247,204240
0,383212603,205620
0,385506985,207000
0,387801360,208380
0,390095717,209760
0,392390105,211140
0,394684474,212520
0,396978850,213900
0,399273206,215280
0,401567589,216660
0,403861963,218040
0,406156320,219420
0,408450707,220800
0,410745077,222180
0,413039452,223560
0,415333821,224940
0,417628192,226320
0,419922566,227700
0,422216923,229080
0,424511305,230460
0,426805681,231840
0,429100036,233220
0,431394425,234600
0,433688794,235980
0,435983170,237360
0,438277526,238740
0,440571909,240120
0,442866283,241500
0,445160641,242880
0,447455028,244260
0,449749397,245640
0,452043772,247020
0,454338141,248400
0,456632512,249780
0,458926886,251160
0,461240444,252540
0,463554026,124890
0,800845909,51060
0,918948481,51097
0,921242838,51134
0,923537220,51171
0,925831598,51208
0,928125954,51245
0,930420344,51282
0,932714713,51319
0,935009088,51356
0,937303458,51393
0,939597828,51430
0,941892204,51467
0,944186560,51504
0,946480961,51540
0,948775319,51576
0,951069694,51612
0,953364065,51648
0,955658435,51684
0,957952811,51720
0,960247167,51756
0,962541552,51792
0,964835927,51828
0,967130283,51864
